"Id","item_id","class","name"
"1896","01040063","equip","黑暗影之服"
"1897","01002102","equip","蓝色魔法帽"
"1898","01002103","equip","粉红魔法帽"
"1899","01002104","equip","绿色魔法帽"
"1900","01002105","equip","黑色魔法帽"
"1901","01002106","equip","褐色魔法帽"
"1902","01412004","equip","绿蛇刀"
"1903","01041074","equip","花精之影"
"1904","01041075","equip","火焰之影"
"1905","01041076","equip","深夜之影"
"1906","01061069","equip","树林之裤"
"1907","01061070","equip","沧海之裤"
"1908","01061071","equip","黑暗之裤"
"1909","01412002","equip","钢铁斧"
"1910","01002156","equip","红打猎帽"
"1911","01002157","equip","蓝打猎帽"
"1912","01002158","equip","绿打猎帽"
"1913","01002159","equip","黑打猎帽"
"1914","01002160","equip","褐打猎帽"
"1915","01060009","equip","铁板裤"
"1916","01041039","equip","粉红旗袍"
"1917","01041040","equip","蓝色旗袍"
"1918","01061040","equip","红旗袍裙"
"1919","01061041","equip","紫旗袍裙"
"1920","01061042","equip","蓝旗袍裙"
"1921","01052101","equip","海盗马甲"
"1922","01002047","equip","红色战斗头盔"
"1923","01002048","equip","蓝色战斗头盔"
"1924","01041032","equip","绿打猎服"
"1925","01041033","equip","红打猎服"
"1926","01041034","equip","蓝打猎服"
"1927","01041035","equip","黄打猎服"
"1928","01432002","equip","三支枪"
"1929","01041007","equip","绿色旅行服"
"1930","01002074","equip","蓝色旧魔法帽"
"1931","01002075","equip","红色旧魔法帽"
"1932","01050021","equip","蓝十字锁子甲"
"1933","01050022","equip","黑十字锁子甲"
"1934","01051008","equip","蓝飞影甲"
"1935","01422005","equip","黄金锤"
"1936","01002637","equip","绞杀包头"
"1937","01332028","equip","烈焰之刃"
"1938","01002108","equip","没名字"
"1939","01072297","equip","防污靴"
"1940","01412003","equip","太阳之斧"
"1941","01041092","equip","红钢玉铠甲"
"1942","01352200","equip","力量吊坠"
"1943","01352201","equip","命令吊坠"
"1944","01352202","equip","美德吊坠"
"1945","01352210","equip","神圣念珠"
"1946","01352211","equip","圣洁念珠"
"1947","01352212","equip","圣灵念珠"
"1948","01352220","equip","荒凉锁链"
"1949","01352221","equip","黑暗锁链"
"1950","01352222","equip","狂暴锁链"
"1951","01352230","equip","力量吊坠"
"1952","01352231","equip","命令吊坠"
"1953","01352232","equip","美德吊坠"
"1954","01352240","equip","力量吊坠"
"1955","01352241","equip","命令吊坠"
"1956","01352242","equip","美德吊坠"
"1957","01352250","equip","力量吊坠"
"1958","01352251","equip","命令吊坠"
"1959","01352252","equip","美德吊坠"
"1960","01352260","equip","没名字"
"1961","01352261","equip","没名字"
"1962","01352262","equip","没名字"
"1963","01352270","equip","没名字"
"1964","01352271","equip","没名字"
"1965","01352272","equip","没名字"
"1966","01352280","equip","没名字"
"1967","01352281","equip","没名字"
"1968","01352282","equip","没名字"
"1969","01352290","equip","没名字"
"1970","01352291","equip","没名字"
"1971","01352292","equip","没名字"
"1972","01412008","equip","雷电斧"
"1973","04006000","material","魔法石"
"1974","04006001","material","召回石"
"1975","04031059","quest","黑符"
"1976","04031057","quest","力气项链"
"1977","04004004","material","黑暗水晶母矿"
"1978","04005004","material","黑暗水晶"
"1979","04031058","quest","智慧项链"
"1980","02070006_1","consume","齿轮镖"
"1981","01072369","equip","绿黏液鞋子"
"1982","100000070","material","绿水币"
"1983","02060001_1","consume","青铜弓矢"
"1984","02061001_1","consume","青铜弩矢"
"1985","02070002_1","consume","黑色利刃"
"1986","04034124","material","绿水碎片"
"1987","04001531","material","软乎乎的液体"
"1988","100000071","material","相转移镜面"
"1989","100000072","material","分解钻石"
"1990","100000074","material","奇幻星石"
"1991","01042086","fashion","摄影师夹克"
"1992","01042088","fashion","黑色骷髅马甲"
"1993","01042089","fashion","蓝色棉马甲"
"1994","01042090","fashion","红色骷髅马甲"
"1995","01042091","fashion","粉色棉马甲"
"1996","01042092","fashion","红心小夹克"
"1997","01042093","fashion","双排扣小外套"
"1998","01042094","fashion","高领小毛衣"
"1999","01042095","fashion","黑色夹克"
"2000","01042096","fashion","超人T恤"
"2001","01042098","fashion","卡莫套头夹克"
"2002","01042099","fashion","海蓝条纹连帽衫"
"2003","01042100","fashion","拽拽中性西装"
"2004","01042101","fashion","白领服"
"2005","01042102","fashion","海军T恤"
"2006","01042103","fashion","白色随意T恤"
"2007","01042104","fashion","小绿叶T恤"
"2008","01042105","fashion","小红叶T恤"
"2009","04000153","material","潜水镜组"
"2010","02022040","consume","空气玲"
"2011","01302108","equip","雷光剑"
"2012","01302106","equip","冰焰刀"
"2013","01302153","equip","阿加雷斯血色拳刃"
"2014","01302153_s","equip","强化血色拳刃"
"2015","01402096","equip","阿加雷斯血色巨剑"
"2016","01402096_s","equip","强化血色巨剑"
"2017","01312066","equip","阿加雷斯血色斧"
"2018","01312066_s","equip","强化血色斧"
"2019","01412066","equip","阿加雷斯血色大斧"
"2020","01412066_s","equip","强化血色大斧"
"2021","01432087","equip","阿加雷斯血色枪"
"2022","01432087_s","equip","强化血色枪"
"2023","01442117","equip","阿加雷斯血色矛"
"2024","01442117_s","equip","强化血色矛"
"2025","01372085","equip","艾里格斯血色短杖"
"2026","01372085_s","equip","强化血色短杖"
"2027","01322097","equip","阿加雷斯血色锤"
"2028","01322097_s","equip","强化血色锤"
"2029","01422067","equip","阿加雷斯血色大槌"
"2030","01422067_s","equip","强化血色大槌"
"2031","01382105","equip","艾里格斯血色笞鞭"
"2032","01382105_s","equip","强化血色笞鞭"
"2033","01452112","equip","伊布斯血色长弓"
"2034","01452112_s","equip","强化血色长弓"
"2035","01462100","equip","伊布斯血色弩"
"2036","01462100_s","equip","强化血色弩"
"2037","01472123","equip","赫尔巴斯血色手套"
"2038","01472123_s","equip","强化血色手套"
"2039","01332131","equip","赫尔巴斯血色击破者"
"2040","01332131_s","equip","强化血色击破者"
"2041","04000154","material","小海豹玩偶"
"2042","01112951","equip","没名字"
"2043","01112952","equip","没名字"
"2044","01112663","equip","没名字"
"2045","01112586","equip","没名字"
"2046","01112664","equip","没名字"
"2047","01112665","equip","没名字"
"2048","01042357","fashion","幽灵小白"
"2049","01042106","fashion","彩虹蓝T恤"
"2050","01042107","fashion","紫印花T恤"
"2051","01042108","fashion","水印闪星背心"
"2052","01042109","fashion","暖暖防风夹克衫"
"2053","01042110","fashion","朱红加厚棉线衫"
"2054","01042116","fashion","噢耶大衣"
"2055","01042117","fashion","绿色棒球夹克衫"
"2056","01042118","fashion","红色格子衬衫"
"2057","01042119","fashion","围领大衣"
"2058","01042120","fashion","蓝色纯情大衣"
"2059","01042121","fashion","粉色纯情大衣"
"2060","01042122","fashion","名侦探制服"
"2061","01042125","fashion","兔兔包T恤"
"2062","01042126","fashion","红黑运动拉链衫"
"2063","01042127","fashion","宽松白衫"
"2064","01042130","fashion","长金链短T"
"2065","01042131","fashion","休闲马甲两件套"
"2066","01042132","fashion","爱情海蓝T恤"
"2067","01042133","fashion","蓝条纹两件套"
"2068","01042134","fashion","黄色半袖T恤"
"2069","01042135","fashion","变身用黑军官铠甲"
"2070","01042136","fashion","变身用红守护之服"
"2071","01042137","fashion","变身用黑夜"
"2072","01042138","fashion","银链街头背心"
"2073","01042140","fashion","探险家衬衫"
"2074","01042141","fashion","粉星短袖T恤"
"2075","01042142","fashion","彩虹条背心"
"2076","01042143","fashion","点点围脖上衣"
"2077","01042144","fashion","蓝格子短袖衬衫"
"2078","01042145","fashion","黄色小鸭T恤"
"2079","01042146","fashion","星星连帽衫"
"2080","01042147","fashion","斯马特针织背心"
"2081","01042149","fashion","灰条纹休闲衫"
"2082","01042150","fashion","靶心黑T恤"
"2083","01042151","fashion","黄格绒线上衣"
"2084","01042152","fashion","如意棉服"
"2085","01042153","fashion","红呢绒格子外套"
"2086","01042154","fashion","吉祥棉服"
"2087","01042155","fashion","天空前卫夹克"
"2088","01042156","fashion","银河系T恤"
"2089","01042157","fashion","粉红爱心T恤"
"2090","01042158","fashion","黑白短款夹克"
"2091","01042159","fashion","小蜜蜂背带"
"2092","01042160","fashion","蓝格子套头衫"
"2093","01042161","fashion","嫩黄连帽卫衣"
"2094","01042162","fashion","蓝条纹棉背心"
"2095","01042163","fashion","我最IN－T恤"
"2096","01042164","fashion","绿领带衬衣"
"2097","01042165","fashion","粉色领结小背心"
"2098","01042166","fashion","摩托夹克"
"2099","01042167","fashion","朴素的武士服"
"2100","01042168","fashion","闪电T恤"
"2101","01042169","fashion","冲锋者T恤"
"2102","01042170","fashion","酷夏T恤"
"2103","01042172","fashion","高尔夫上衣"
"2104","01042173","fashion","绿油油polo衫"
"2105","01042174","fashion","野营服"
"2106","01042176","fashion","I LOVE CHINA"
"2107","01042177","fashion","修身小外套"
"2108","01042178","fashion","小狗T恤"
"2109","01042180","fashion","普通的格子衬衫"
"2110","01042181","fashion","拿破仑上衣"
"2111","01042182","fashion","蓝色牛仔衬衣"
"2112","01042183","fashion","粉灰格子衫"
"2113","01042184","fashion","豹纹围巾上衣"
"2114","01042185","fashion","后街吉姆"
"2115","01042186","fashion","黑皮马甲"
"2116","01042187","fashion","粉红绒绒衫"
"2117","01042188","fashion","彩虹苹果T恤"
"2118","01042189","fashion","羊羊上衣"
"2119","01042190","fashion","双刀情侣衫"
"2120","01042192","fashion","韩版休闲西装"
"2121","01042193","fashion","休闲风两件套"
"2122","01042194","fashion","经典款T恤"
"2123","01042198","fashion","彩虹T恤"
"2124","01042199","fashion","粉色笑脸T恤"
"2125","01042200","fashion","蓝色笑脸T恤"
"2126","01042202","fashion","小企企卷边T恤"
"2127","01042203","fashion","麦芽围脖T恤"
"2128","01042204","fashion","汉堡T恤"
"2129","01042206","fashion","黑色皮夹克"
"2130","01042207","fashion","星纹运动服"
"2131","01042208","fashion","大象卫衣"
"2132","01042209","fashion","摩斯绿条纹马夹"
"2133","01042210","fashion","摩斯粉条纹马夹"
"2134","01042212","fashion","蓝色雪花卫衣"
"2135","01042213","fashion","粉色雪花卫衣"
"2136","01042214","fashion","粉条纹两件套"
"2137","01042215","fashion","美国梦"
"2138","01042216","fashion","枫叶网球服"
"2139","01042217","fashion","黑色枫叶网球服"
"2140","01042218","fashion","木莓糖果套头衫"
"2141","01042219","fashion","蓝莓糖果套头衫"
"2142","01042220","fashion","亮片表演上装"
"2143","01042221","fashion","白色篮球T恤"
"2144","01042222","fashion","柠檬色可爱T恤"
"2145","01042223","fashion","[派对]白色西装"
"2146","01042224","fashion","[派对]黑色皮夹克"
"2147","01042225","fashion","[派对]红色定制夹克"
"2148","01042226","fashion","[派对]探险家衬衫"
"2149","01042227","fashion","[派对]兔兔包T恤"
"2150","01042232","fashion","灰主流套衫"
"2151","01042233","fashion","白银三叶草连帽T恤"
"2152","01042234","fashion","黄金三叶草T恤"
"2153","01042235","fashion","爱丽丝兔上衣"
"2154","01042236","fashion","苹果绿毛衣"
"2155","01042237","fashion","黑白潮人马甲"
"2156","01042238","fashion","粉红兔毛衣"
"2157","01042239","fashion","黄色冲锋衣"
"2158","01042240","fashion","霞光短袖T恤"
"2159","01042241","fashion","飞翔紫罗兰"
"2160","01042242","fashion","无袖水手上衣"
"2161","01042243","fashion","暗黑龙王的腹肌花纹T恤"
"2162","01042244","fashion","运动会优胜组上衣"
"2163","01042245","fashion","超级嫩黄连帽卫衣"
"2164","01042246","fashion","超级宽松白衫"
"2165","01042247","fashion","[特制]灰色棒球上衣"
"2166","01042248","fashion","[特制]黄蜘蛛衫"
"2167","01042249","fashion","[特制]红极地大衣"
"2168","01042250","fashion","超级乳白彩虹"
"2169","01042251","fashion","蛇年嘻哈卫衣"
"2170","01042252","fashion","高尔夫无袖T恤"
"2171","01042128","fashion","苹果绿短袖衫"
"2172","01042129","fashion","休闲领带装"
"2173","01000024","fashion","结婚帽"
"2174","01000025","fashion","朝圣者帽子"
"2175","01000027","fashion","金童帽"
"2176","01000028","fashion","韩国武官帽"
"2177","01000029","fashion","新娘面纱"
"2178","01000030","fashion","夏其尔的假发"
"2179","01000031","fashion","比耶莫特的假发"
"2180","01000032","fashion","亚努斯的假发"
"2181","01000035","fashion","结婚礼帽"
"2182","01000036","fashion","结婚帽"
"2183","01000037","fashion","日式女发套"
"2184","01000038","fashion","丝带"
"2185","01000039","fashion","战士觉醒系列/帽子"
"2186","01000040","fashion","冰雪头盔"
"2187","01000041","fashion","贵族晚宴帽"
"2188","01000042","fashion","拿破仑帽子"
"2189","01000043","fashion","圣诞节装饰帽-男孩"
"2190","01000044","fashion","闪耀Boy帽子"
"2191","01000045","fashion","军团长假发-男款"
"2192","01000046","fashion","精灵王假发-男款"
"2193","01000050","fashion","薄荷雪水晶"
"2194","01000058","fashion","长青使道帽"
"2195","01000060","fashion","真红犄角"
"2196","01000061","fashion","阿尔卑斯少年帽"
"2197","01000062","fashion","兔子胡萝卜绒线帽(蓝)"
"2198","01000064","fashion","神鸣之巫女帽"
"2199","01000069","fashion","隐月花帽"
"2200","01000070","fashion","蹦蹦邦尼帽"
"2201","01000071","fashion","蓝色蝴蝶结礼帽"
"2202","01000072","fashion","蓝色钱包君"
"2203","01000074","fashion","秋游贝雷帽"
"2204","01000076","fashion","蝴蝶小礼帽"
"2205","01000077","fashion","迪伦大礼帽"
"2206","01000079","fashion","疯狂医生螺丝帽"
"2207","01000082","fashion","时尚达人假发（男）"
"2208","01000083","fashion","冒险岛庆典假发"
"2209","01000084","fashion","蓝天飞翔帽"
"2210","01000085","fashion","海蓝宝石"
"2211","01000086","fashion","提姆假发"
"2212","01000087","fashion","蓝色加州梦头巾"
"2213","01000088","fashion","超能力者假发"
"2214","01000090","fashion","小蓝蓝套头帽（男）"
"2215","01000091","fashion","玫瑰誓约兜帽"
"2216","01000092","fashion","玩具城士兵帽"
"2217","01000093","fashion","甜甜圈帽子(男)"
"2218","01001000","fashion","花毛线帽"
"2219","01001001","fashion","韩服帽子"
"2220","01001002","fashion","魔女帽"
"2221","01001003","fashion","粉红护士帽"
"2222","01001004","fashion","白色护士帽"
"2223","01001005","fashion","女忍者帽"
"2224","01001006","fashion","SF忍者帽"
"2225","01001007","fashion","日式女发套"
"2226","01001008","fashion","小姐帽子"
"2227","01001009","fashion","丝带"
"2228","01001010","fashion","熊帽子"
"2229","01001011","fashion","草莓帽子"
"2230","01001013","fashion","贝雷帽"
"2231","01001014","fashion","粉狼钢盔"
"2232","01001015","fashion","黄熊钢盔"
"2233","01001016","fashion","黑豹钢盔"
"2234","01001017","fashion","蓝心头冠"
"2235","01001018","fashion","蓝遮阳帽"
"2236","01001019","fashion","粉遮阳帽"
"2237","01001020","fashion","黄遮阳帽"
"2238","01001021","fashion","优雅舞会帽子"
"2239","01001022","fashion","红心头箍"
"2240","01001023","fashion","沙滩帽"
"2241","01001024","fashion","蓝水晶头箍"
"2242","01001025","fashion","黄宝石头箍"
